sequence_id,dataset,label,risk_level,pose_array_path,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score
S029C002P049R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P049R002A080.npy,0.019518008,0.07035643,0.016366895,0.010395094,0.074647136,0.014534364,0.47992814,0.44895774,0.05388832,9.161917,39.33357,10.256508,-3.1712284,3.213911,0.040447008,0.33521724,0.0498698,0.0662367
S029C002P051R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P051R001A080.npy,0.01271185,0.051565178,0.010807623,0.00527602,0.04860155,0.008733534,0.5123388,0.44442254,0.04878643,11.917666,30.435793,9.071206,-2.8734903,2.9230304,0.026270408,0.5499779,0.043977257,0.05478488
S029C002P051R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P051R002A080.npy,0.017534286,0.06439159,0.015027827,0.010876286,0.07369115,0.015019826,0.17438203,0.114738405,0.041289806,7.652094,17.922588,2.5742695,0.007229328,0.010248184,0.030680554,0.18596989,0.029885652,0.04491348
S029C002P067R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P067R001A080.npy,0.02080712,0.075965315,0.01585565,0.011888616,0.055194993,0.013999743,0.8213806,0.689684,0.07094155,12.025142,26.639473,6.4001694,-1.95116,2.6313577,0.040888567,0.75958693,0.057995807,0.07385146
S029C002P067R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P067R002A080.npy,0.015034733,0.055708665,0.013759479,0.0066196118,0.046441633,0.01041496,0.36436248,0.32884175,0.033982515,6.0358825,21.5665,5.62742,-2.994616,2.994616,0.029024232,0.28556556,0.03758182,0.0513413
S029C002P074R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P074R001A080.npy,0.020451076,0.10193461,0.020517875,0.0115842335,0.09614773,0.017759599,0.7580222,0.6562809,0.053703934,12.462057,30.269634,10.138418,-3.662092,3.8090672,0.034856107,0.79139376,0.063593976,0.084111854
S029C002P074R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P074R002A080.npy,0.030480096,0.08566408,0.016537517,0.032155056,0.09502657,0.023937711,0.15631968,0.027102888,0.06501895,4.1279936,8.7384205,1.4415296,0.0010633469,0.19769764,0.06524307,0.66153955,0.08641479,0.10295231
S029C002P075R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P075R001A080.npy,0.029567119,0.1208057,0.018617108,0.034470666,0.14282867,0.024879733,0.118558854,0.02090618,0.068307966,7.133039,12.019231,2.3220117,-0.0007405281,0.012927055,0.04732663,0.8012337,0.056646436,0.075263545
S029C002P075R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P075R002A080.npy,0.011465224,0.069295526,0.01367512,0.008243266,0.048900742,0.011582027,0.2932331,0.28734052,0.046134472,1.1696714,5.3375926,1.1372335,-2.0165262,2.1287885,0.020942837,0.4130602,0.033045657,0.046720777
S029C002P080R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P080R001A080.npy,0.02913116,0.17448165,0.027747938,0.019124808,0.11714914,0.022651011,1.0487024,0.9496901,0.16640392,17.699705,51.18468,13.479353,-3.6741047,3.9385903,0.05537689,0.7531752,0.07348758,0.10123552
S029C002P080R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P080R002A080.npy,0.015478459,0.088422745,0.015368355,0.011195454,0.14324632,0.018503219,0.17497908,-0.0532464,0.074350685,1.8666414,8.737487,1.1049827,-0.0021548271,0.015975475,0.029340472,0.4967659,0.042223103,0.05759146
S029C002P088R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P088R001A080.npy,0.01787137,0.08830191,0.017369252,0.009986231,0.07176919,0.013783362,0.49165663,0.4462233,0.038930416,12.046081,32.064884,12.110051,-2.1603036,2.421022,0.030250335,0.34612033,0.04307746,0.060446713
S029C002P088R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P088R002A080.npy,0.012520839,0.0484859,0.012137999,0.0044076485,0.03375608,0.0069060465,0.1450764,0.016662896,0.024333656,1.9204959,14.319258,3.1911318,-1.9908531,2.0471177,0.020987103,0.16142575,0.026354369,0.038492367
S029C002P089R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P089R001A080.npy,0.08245482,0.50080794,0.12233587,0.06837728,0.67640346,0.1284919,1.1363258,0.7972619,0.13392955,12.604304,45.646404,9.064228,-1.4876754,2.6122808,0.13772762,1.0747737,0.19666852,0.3190044
S029C002P089R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P089R002A080.npy,0.03475974,0.13760346,0.031302072,0.031806402,0.2072761,0.03999987,0.48596343,0.28293285,0.12609291,7.6213183,61.901722,8.402878,-1.837817,1.9988265,0.06882522,0.5725548,0.07593978,0.107241854
S029C002P090R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P090R001A080.npy,0.015844503,0.05095102,0.011562052,0.008312626,0.093375355,0.016793724,0.31812835,0.29350173,0.039260626,7.564833,15.557268,4.664358,-1.359396,1.3683028,0.0306405,0.39795995,0.042235427,0.05379748
S029C002P090R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C002P090R002A080.npy,0.015121708,0.0488033,0.0109229125,0.007881942,0.0424131,0.010311993,0.20567006,0.11146617,0.029061317,2.0477333,4.5716414,1.2716205,-1.061635,1.3825636,0.030286,0.45168763,0.050629392,0.061552305
S029C003P006R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P006R001A080.npy,0.011120684,0.04354388,0.011276081,0.0064264443,0.041003652,0.008756628,0.14090228,0.05296856,0.038139403,3.7452128,24.03813,6.058387,-1.8595939,1.912405,0.022942383,0.21422568,0.02967017,0.040946253
S029C003P006R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P006R002A080.npy,0.014223617,0.10619282,0.022183927,0.010372777,0.10099818,0.019925281,0.5591186,0.401784,0.054901183,16.245996,38.18579,12.033348,-2.1938925,2.7806377,0.026348133,0.9258257,0.06967001,0.09185393
S029C003P008R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P008R001A080.npy,0.02011284,0.082490765,0.01644194,0.016427763,0.10097034,0.020016808,0.2755527,0.2195073,0.054564446,49.94566,68.06447,15.284493,0.09267092,0.4892323,0.037343178,0.54749197,0.061310876,0.07775281
S029C003P008R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P008R002A080.npy,0.012138769,0.035715785,0.009713224,0.005966167,0.04765375,0.010805649,0.20278579,0.1667291,0.020884216,22.04847,47.52065,14.706949,-1.7445049,1.7880683,0.026427733,0.356867,0.042171687,0.051884912
S029C003P041R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P041R001A080.npy,0.047468364,0.13788451,0.035511393,0.05188761,0.18304297,0.04345511,0.16521516,-0.026635138,0.07563215,82.806595,84.36377,1.6969738,0.014836192,0.050020695,0.07521613,0.41642183,0.062879,0.0983904
S029C003P041R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P041R002A080.npy,0.015580483,0.060756393,0.012039483,0.014695894,0.076392315,0.013580398,0.20671672,0.18060148,0.03165555,23.598516,48.352898,13.191699,-1.1172905,1.1820593,0.041194253,0.6038247,0.06102297,0.07306245
S029C003P043R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P043R001A080.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S029C003P043R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P043R002A080.npy,0.016322302,0.069831915,0.013209581,0.011690844,0.05364119,0.01154689,0.32063085,0.32063085,0.034112215,20.280375,44.063457,16.826696,-2.2221742,2.2221742,0.03532009,0.54628414,0.05054388,0.063753456
S029C003P044R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P044R001A080.npy,0.028435707,0.1489155,0.029353013,0.02425802,0.11176604,0.028866883,0.4530998,0.19781241,0.12487608,15.83734,56.524796,17.064058,-2.2563713,2.5523355,0.05600688,0.9337057,0.07597754,0.10533056
S029C003P044R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P044R002A080.npy,0.012998738,0.050610993,0.011966948,0.0082096765,0.057608284,0.0104096355,0.20792282,0.12524962,0.034972996,8.900101,18.565556,6.568876,-0.92567873,1.1535802,0.028089609,0.5165504,0.045595236,0.057562184
S029C003P048R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P048R001A080.npy,0.027364442,0.17920238,0.037589476,0.023128971,0.18156852,0.035671692,0.5601126,0.3857084,0.10911083,4.312544,10.095225,2.3973365,-2.0792007,2.2369146,0.05101548,0.9875883,0.087417416,0.12500688
S029C003P048R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P048R002A080.npy,0.017474003,0.09060448,0.016746072,0.013181119,0.083574936,0.015719697,0.1954996,0.048612595,0.07150692,25.147476,49.59039,18.337305,-1.7038369,2.427559,0.044587515,0.8544126,0.07676894,0.093515016
S029C003P049R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P049R001A080.npy,0.021652533,0.19934204,0.026235297,0.026786441,0.23601384,0.034724545,0.32463428,0.15668091,0.18176556,6.393851,54.196198,10.661248,-2.599434,2.7376394,0.040890962,0.54238576,0.06048676,0.08672206
S029C003P049R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P049R002A080.npy,0.02481549,0.097864,0.019117849,0.020947402,0.09306121,0.022847382,0.4294328,0.31727982,0.052957416,30.448345,52.660515,12.832392,-2.8950229,3.1561804,0.04536334,0.8517933,0.08159015,0.100708
S029C003P051R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P051R001A080.npy,0.026567424,0.16247411,0.03301985,0.017871073,0.1599927,0.032198958,0.6128442,0.5032096,0.06388593,5.909219,23.548584,6.277986,-1.2947598,1.598597,0.049285647,0.9680661,0.09212178,0.12514162
S029C003P051R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P051R002A080.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S029C003P067R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P067R001A080.npy,0.02079199,0.11449903,0.023031307,0.016150761,0.13793278,0.025300374,0.5292545,0.3344,0.08849913,4.8903837,29.561846,5.139485,-0.6830926,1.944987,0.047615603,0.9275417,0.1033345,0.12636581
S029C003P067R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P067R002A080.npy,0.047139585,0.18848151,0.037242208,0.040649742,0.23269925,0.045477662,0.30684552,-0.08963893,0.13815106,15.516496,31.90202,5.5673366,0.010550976,0.031774044,0.101297684,1.2232244,0.12669556,0.16393776
S029C003P074R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P074R001A080.npy,0.027029632,0.16630419,0.029059099,0.022146203,0.114102274,0.026762854,0.64970404,0.39258826,0.110028654,5.871728,12.172054,2.5135188,-1.4712098,1.5239475,0.049404856,0.8357689,0.07791822,0.106977314
S029C003P074R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P074R002A080.npy,0.02574274,0.11649757,0.022619668,0.028855834,0.1587907,0.026061218,0.62728894,0.5699464,0.068782926,20.051756,46.215553,11.310245,-2.5642056,2.737744,0.046129104,0.79864466,0.07541815,0.098037824
S029C003P075R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P075R001A080.npy,0.019900583,0.09145402,0.018358957,0.020139083,0.09543757,0.019998623,0.4075855,0.3945756,0.086949915,2.4164023,6.774413,1.4921958,-2.525153,2.544933,0.038526837,0.58856803,0.05903503,0.07739399
S029C003P075R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P075R002A080.npy,0.034072217,0.23016624,0.037717246,0.038157403,0.26505354,0.03973763,0.7933006,0.71041155,0.12987489,12.168236,25.545057,6.665151,-2.5994868,2.9416122,0.07177442,1.7090511,0.11010888,0.14782614
S029C003P080R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P080R001A080.npy,0.04433156,0.24536426,0.051527984,0.043480415,0.26074597,0.05479183,0.5019078,0.22307795,0.16126233,6.62362,21.330898,6.292495,-1.536583,2.0041132,0.06872822,0.69466156,0.09322353,0.14475152
S029C003P080R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P080R002A080.npy,0.026191685,0.13806115,0.022346979,0.021781173,0.11560256,0.018970357,0.904055,0.87082624,0.073993385,18.922821,31.48718,3.7906806,-2.9223063,3.3449664,0.05830583,0.995801,0.08354413,0.10589111
S029C003P088R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P088R001A080.npy,0.024967523,0.44238058,0.059045624,0.02037519,0.34616116,0.056140598,0.8260227,0.65274423,0.35783643,1.1516283,15.966282,2.583342,-6.066801,6.1232576,0.04619292,1.6094612,0.13903564,0.19808127
S029C003P088R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P088R002A080.npy,0.019090379,0.11813684,0.022281254,0.011759391,0.093524694,0.01747928,0.51774615,0.5112138,0.04270321,17.632566,35.99319,10.530878,-2.1234903,2.1730137,0.032524664,1.0586549,0.068006225,0.09028748
S029C003P089R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P089R001A080.npy,0.038889945,0.16998255,0.042861164,0.035548,0.22641514,0.048271872,0.6463715,0.58660066,0.122127,11.740531,51.539143,9.938907,-2.332869,2.5095305,0.07746477,1.2631114,0.12432838,0.16718954
S029C003P089R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P089R002A080.npy,0.14215952,0.66967106,0.089765996,0.18618108,0.81607324,0.13014008,0.57582396,0.012029424,0.18861501,39.698593,67.57819,8.971513,-0.003937006,0.4316287,0.27475604,3.8319733,0.3379117,0.4276777
S029C003P090R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P090R001A080.npy,0.010669644,0.08073621,0.011288577,0.0075295526,0.07863505,0.011268089,0.20099437,0.092814445,0.028304636,2.4387088,4.9874997,1.4512813,-1.5503778,1.8432484,0.020984678,0.8095712,0.04033443,0.051623005
S029C003P090R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S029C003P090R002A080.npy,0.035709742,0.64545447,0.08951824,0.02771074,0.41444975,0.06898072,1.3583273,-1.2505628,0.6017486,3.97771,21.628979,6.055728,11.679127,12.525506,0.08373486,3.5074732,0.26782572,0.35734397
S030C001P008R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P008R001A080.npy,0.021040643,0.047706768,0.01387396,0.008787153,0.06703782,0.012351883,0.3606349,0.35100895,0.021957457,12.726535,36.01958,11.899037,-2.4374459,2.6352763,0.04026835,0.43869907,0.04469562,0.05856958
S030C001P008R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P008R002A080.npy,0.011590628,0.03158598,0.009137944,0.0035037505,0.031627376,0.0057883062,0.33315957,0.20470905,0.018660486,26.74978,58.432804,20.16691,-2.0271635,2.0707004,0.024486467,0.16979188,0.027276589,0.036414534
S030C001P011R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P011R001A080.npy,0.017020842,0.07609811,0.016937578,0.008743702,0.07483614,0.013466282,0.45634922,0.31795126,0.050215274,8.517226,27.192259,8.668573,-2.0573363,2.1436625,0.03290401,0.33343577,0.04153297,0.058470547
S030C001P011R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P011R002A080.npy,0.01833611,0.08815529,0.018863106,0.008976162,0.07156392,0.014404196,0.38758475,0.3434008,0.07647213,13.172888,55.58036,15.071911,-2.313773,2.3436391,0.034493145,0.35189906,0.042378575,0.06124168
S030C001P041R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P041R001A080.npy,0.016267877,0.054538395,0.014202112,0.010881273,0.06365126,0.012744609,0.33972222,0.30351126,0.051615,17.513784,50.401184,19.509476,-2.425691,2.567055,0.039838936,0.4048444,0.050558954,0.064761065
S030C001P041R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P041R002A080.npy,0.014078679,0.0677164,0.012222956,0.009102227,0.046890523,0.009969643,0.15439999,0.08030856,0.025432587,14.341291,40.282825,14.077985,-2.126629,2.2807014,0.029455347,0.20678361,0.032448947,0.044671904
S030C001P043R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P043R001A080.npy,0.018762702,0.06390201,0.014075549,0.0097598415,0.050005525,0.012135159,0.4885516,0.31480068,0.037178963,17.739613,44.65192,15.558909,-2.341189,2.8850682,0.033209436,0.32499525,0.043569185,0.057644732
S030C001P043R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P043R002A080.npy,0.020212017,0.08038701,0.019158566,0.010834853,0.0579318,0.014116287,0.59844345,0.57647926,0.047469586,18.407373,42.28044,14.285518,-3.1317122,3.5074496,0.039453797,0.6010707,0.052691188,0.071849756
S030C001P044R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P044R001A080.npy,0.011691517,0.04347421,0.010202159,0.005161969,0.047052532,0.008086077,0.3589106,0.34021983,0.027401328,17.2239,51.29412,19.61475,-2.4297485,2.4297485,0.023565305,0.15286694,0.028497845,0.038700003
S030C001P044R002A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P044R002A080.npy,0.011044031,0.10201105,0.016603338,0.0112565905,0.09568711,0.017272662,0.26441187,0.074453235,0.055065095,11.72097,42.815784,13.892743,-1.6264849,1.9923353,0.022145994,0.44264355,0.040498048,0.057101384
S030C001P048R001A080,NTU,squat_down,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\squat_down\S030C001P048R001A080.npy,0.011207207,0.034727648,0.010000842,0.004386844,0.04376808,0.007876371,0.33777934,0.33006513,0.019959927,16.444426,51.89206,18.248566,-2.897286,3.0301785,0.023747874,0.2512286,0.030668907,0.040669747
