sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S015C003P019R002A043,0.025699655,0.11764487,0.029230671,0.025158228,0.18208933,0.030656807,0.6295459,0.4437669,0.09561008,23.262928,50.893684,17.857368,-2.744758,2.768151,0.05423007,1.3131222,0.09588455,0.12511522,0.038552781320218346,0.018052272941809173,0.9433949457379723,-1.2539782524108887,-1.4102245569229126,1.1902306079864502,val,NTU,high_risk
S015C003P025R001A008,0.05856087,0.26883933,0.06294344,0.06690421,0.38769323,0.07974856,1.0528674,0.38559246,0.23423252,8.304241,49.270996,11.454675,-1.1795645,3.1427824,0.11302123,1.3892936,0.16104922,0.22399266,0.9105812855216474,0.03627233919169259,0.053146375286659796,3.9581210613250732,-5.0797038078308105,-1.0838557481765747,train,NTU,low_risk
S015C003P025R001A009,0.031574056,0.26867348,0.04481839,0.034407783,0.25639784,0.051626354,0.76962525,-0.3482222,0.117832884,4.7184086,29.186804,6.4909625,0.8248286,2.3864636,0.061042957,1.0199864,0.104231484,0.14904988,0.9874892015451263,0.00713954096984386,0.005371257485029941,8.577113151550293,-5.9728546142578125,-4.234676837921143,train,NTU,low_risk
S015C003P025R001A042,0.099340566,0.41720942,0.09875724,0.14470409,0.77485895,0.14390434,1.0825236,0.1278091,0.3866782,12.042008,77.36659,14.362548,-0.5412817,3.51167,0.19038026,2.268017,0.25331795,0.3520752,0.2912932723051729,0.6703250599317999,0.03838166776302762,-0.03124397248029709,-1.3420040607452393,0.22697113454341888,train,NTU,moderate_risk
S015C003P025R001A043,0.03354908,0.2646008,0.04620456,0.03171027,0.31064248,0.04845351,0.7781428,0.698096,0.119255915,20.71943,57.12173,18.674423,-3.3259015,3.4557083,0.065231815,1.4018462,0.12349065,0.1696952,0.01876353280138626,0.010042196178126205,0.9711942710204875,-2.5826096534729004,-1.8503676652908325,2.5570766925811768,train,NTU,high_risk
S015C003P025R002A008,0.025098102,0.069142714,0.013525084,0.030336874,0.09145095,0.01912511,0.18571603,0.085328884,0.04395295,66.93374,71.13562,1.1837765,-0.3465731,0.7885864,0.05069016,0.77701986,0.09036111,0.103886195,0.43111027832042975,0.2588272821140803,0.31006243956549,0.2864537537097931,-0.7738957405090332,-0.5350287556648254,train,NTU,low_risk
S015C003P025R002A009,0.027239002,0.07716975,0.016395217,0.03316454,0.09387438,0.020018255,0.17207785,-0.04034147,0.056276154,66.88151,72.98147,2.3058827,0.21821713,0.92960334,0.057527155,0.8536839,0.0950542,0.11144942,0.44579518508017874,0.2922662513313699,0.261938563588451,0.261101633310318,-0.721035897731781,-0.5594518184661865,train,NTU,low_risk
S015C003P025R002A042,0.044946,0.17858753,0.03148114,0.07608098,0.3280937,0.049197998,0.13199872,-0.009853035,0.0589011,68.12737,77.24597,3.2714877,-0.25803375,0.69809127,0.089580886,1.4233596,0.13773155,0.1692127,0.17624172624959805,0.702620668841415,0.12113760490898731,0.3202074468135834,-0.8358851671218872,-0.5554821491241455,train,NTU,moderate_risk
S015C003P025R002A043,0.02440073,0.11397675,0.019561967,0.02743489,0.17119628,0.02672776,0.13989307,0.07899687,0.055704743,68.88111,75.2211,2.4483993,-0.01284194,0.35620236,0.04471699,1.0904986,0.08121469,0.10077666,0.09783611125969148,0.2624747570713961,0.6396891316689123,0.30615630745887756,-0.7918871641159058,-0.5438091158866882,train,NTU,high_risk
S015C003P037R001A008,0.04412587,0.29718637,0.058454007,0.05177318,0.31429413,0.06977991,0.77820116,0.42988363,0.24997506,6.0196977,44.038696,9.997324,-1.5310645,3.2830164,0.0935601,1.322491,0.15206833,0.21052234,0.9275965672808201,0.01851701843106704,0.053886414288112784,5.058508396148682,-5.46251106262207,-1.7673194408416748,train,NTU,low_risk
S015C003P037R001A009,0.04621177,0.37883428,0.061393656,0.05004451,0.37486997,0.06238751,0.9787208,-0.3402979,0.18798822,8.301125,39.388752,9.946238,1.153194,3.056088,0.09206744,1.5018517,0.14482635,0.20622,0.9898461882405544,0.00412206572769953,0.006031746031746032,6.873969554901123,-5.209064960479736,-3.3719213008880615,train,NTU,low_risk
S015C003P037R001A042,0.027000615,0.16824104,0.02480832,0.034110453,0.21836214,0.03851013,0.16416514,0.052058697,0.06000513,2.8454905,9.675657,2.446973,-0.44690323,1.0504255,0.061575174,1.1088357,0.09965046,0.124458775,0.0,0.9966666666666667,0.0033333333333333335,-1.0378862619400024,3.091334581375122,-1.7929233312606812,train,NTU,moderate_risk
S015C003P037R001A043,0.056101408,0.3701933,0.07813117,0.06177421,0.49354795,0.08905297,0.631796,0.4362011,0.33515564,11.867021,50.95811,17.044043,-2.0186143,2.3706748,0.09157464,1.3639984,0.15740383,0.235535,0.26517685065418756,0.08741550632862902,0.6474076430171836,0.39100882411003113,0.06979628652334213,-1.032469391822815,train,NTU,high_risk
S015C003P037R002A008,0.043915868,0.19470471,0.040129524,0.05243038,0.23979099,0.04512089,0.8734438,0.7881672,0.1529606,32.833622,89.7662,30.576296,-1.9521389,3.2064493,0.08942257,1.7233686,0.13691613,0.17704566,0.6696449525613718,0.02561360275677346,0.30474144468185443,2.035510540008545,-2.211127519607544,-1.0625994205474854,train,NTU,low_risk
S015C003P037R002A009,0.063828185,0.46993816,0.068205684,0.08134642,0.5896084,0.0873161,0.8896955,-0.10397375,0.20237271,44.532627,89.44889,29.914822,-0.26303983,1.4233148,0.1276323,1.8687139,0.17988051,0.2480862,0.702145093905961,0.23965382226780907,0.0582010838262295,3.168095588684082,-3.395758628845215,-1.3367860317230225,train,NTU,low_risk
S015C003P037R002A042,0.054595426,0.22511114,0.039686315,0.08256851,0.3246834,0.05374616,0.26260823,0.022780001,0.087354004,5.1575537,21.290188,4.6893106,-0.31358767,1.8863211,0.10906828,1.6471531,0.1461623,0.18584862,0.015009940020664194,0.9741541140030772,0.010835945976258815,-1.0972604751586914,3.3968505859375,-2.0005717277526855,train,NTU,moderate_risk
S015C003P037R002A043,0.04721783,0.16221194,0.03863243,0.042645518,0.19793499,0.039876435,0.95021987,0.8925127,0.1275474,20.125103,59.043198,18.19638,-4.1207705,4.436127,0.08344649,1.1166782,0.11624124,0.15487367,0.014705666066188613,0.018695584627264176,0.966598749306547,-2.1289591789245605,-1.8737223148345947,2.1816112995147705,train,NTU,high_risk
S016C001P007R001A008,0.030433007,0.12892027,0.022765817,0.029903688,0.12081768,0.023376476,0.5015502,0.2789408,0.10121846,4.3120646,9.59965,2.2496278,-1.7888231,2.1091805,0.06098146,0.5523906,0.07043902,0.09320483,0.47304671665312953,0.2612628381049466,0.26569044524192376,3.128695011138916,-1.6085975170135498,-2.4983224868774414,test,NTU,low_risk
S016C001P007R001A009,0.022364566,0.06848245,0.015882527,0.016977321,0.05496061,0.01253088,0.45300508,-0.35177416,0.046679497,9.719932,26.400688,5.7399373,1.6049666,2.377045,0.04742585,0.58072174,0.05560192,0.07148445,0.9911655913978495,0.006023788398873209,0.0028106202032773283,6.08756685256958,-4.4759345054626465,-3.1017417907714844,test,NTU,low_risk
S016C001P007R001A042,0.037987046,0.13158262,0.021732446,0.04442263,0.14590804,0.027513685,0.2601822,-0.03174205,0.089762956,35.7585,42.011635,2.5620182,0.22397137,0.79205704,0.09272119,1.4104173,0.109488636,0.13122109,0.18441534188365577,0.6292119824595966,0.18637267565674773,0.4418001174926758,-0.6805485486984253,-0.768794596195221,test,NTU,moderate_risk
S016C001P007R001A043,0.04326172,0.16629495,0.029049907,0.05126341,0.16365059,0.037965324,0.3395685,0.10387844,0.11343856,36.824505,44.012836,3.541624,-0.23563361,1.3829288,0.09586683,1.6211653,0.1391679,0.16821781,0.2614216358314541,0.62046458328994,0.11811378087860637,1.9341309070587158,-1.6615957021713257,-1.320830225944519,test,NTU,high_risk
S016C001P007R002A008,0.07302538,0.72274804,0.09018046,0.07281644,0.5691647,0.08586388,0.5099456,0.14148055,0.18432452,9.742616,20.759443,6.7995915,-4.70812,5.3629637,0.14813775,2.137389,0.21852635,0.30870682,0.36657916504920113,0.38689333454111946,0.24652750040967936,5.981002330780029,-4.414250373840332,-3.105104446411133,test,NTU,low_risk
S016C001P007R002A009,0.022038758,0.10042159,0.02038746,0.018100172,0.08356158,0.018220192,0.51372457,-0.25089496,0.08325195,4.8143597,12.768627,3.6189656,1.2097616,2.2651424,0.041429807,0.50086766,0.052666772,0.07305423,1.0,0.0,0.0,9.006332397460938,-5.804035663604736,-4.858958721160889,test,NTU,low_risk
S016C001P007R002A042,0.04531466,0.21131018,0.037853647,0.054723352,0.3206148,0.054563224,0.36536726,0.16278309,0.11781621,17.640026,76.07409,15.317862,-2.3188891,2.4057724,0.10595335,1.4258212,0.13714108,0.17499472,0.17042300455517126,0.3323255637272996,0.49725143171752884,-0.9552989602088928,2.2713024616241455,-1.44525146484375,test,NTU,moderate_risk
S016C001P007R002A043,0.033344906,0.17327516,0.03431261,0.032269306,0.2708825,0.044539656,0.3842806,0.18846375,0.06543034,20.058674,47.69051,14.421723,-2.117748,2.4643126,0.094622314,1.5720673,0.14278221,0.17709482,0.21913843221188756,0.21973610779543157,0.561125459992681,-0.9792388081550598,-0.6668612957000732,0.5518391132354736,test,NTU,high_risk
S016C001P008R001A008,0.05643606,0.37009987,0.0631168,0.06940391,0.3845548,0.075988755,0.8867124,0.31112638,0.25319064,9.403259,78.77818,12.277003,-1.6486654,2.8170972,0.110688455,1.1465793,0.1573702,0.220487,0.8805959218763447,0.06811909474914427,0.051284983374510845,5.0645036697387695,-3.574288845062256,-2.8178329467773438,test,NTU,low_risk
S016C001P008R001A009,0.053298272,0.32667643,0.06688592,0.04429577,0.46271905,0.061906267,0.82095677,-0.28338733,0.18904203,11.828987,64.14551,10.1961,1.4369078,2.9593961,0.10480276,1.5474877,0.16061181,0.22749773,0.9481421907419897,0.04262864381532476,0.009229165442685577,7.566289901733398,-5.808964729309082,-3.6071510314941406,test,NTU,low_risk
S016C001P008R001A042,0.05631999,0.2639951,0.041431647,0.07678977,0.37080842,0.057278432,0.43503815,-0.056079686,0.16593057,10.976322,33.327553,8.822682,-0.07228422,1.080823,0.1375239,2.3451436,0.18111739,0.22254904,0.07140981312040384,0.890673590574062,0.03791659630553427,-0.8654627799987793,2.2497618198394775,-1.4144103527069092,test,NTU,moderate_risk
S016C001P008R001A043,0.053322475,0.42561603,0.06556116,0.060598336,0.38200828,0.07214538,0.59327686,0.46109286,0.15477991,10.601361,65.64492,16.20556,-3.2792015,3.4085937,0.10337555,1.7663312,0.15888628,0.22444744,0.24475208476724722,0.0821860529815731,0.67306186225118,-2.3008604049682617,-0.7628349661827087,1.6687328815460205,test,NTU,high_risk
S016C001P008R002A008,0.058769718,0.3214547,0.063251175,0.070171066,0.31994876,0.07597247,0.7291114,0.37609148,0.15918049,11.608268,52.182987,12.021071,-1.4232283,2.684895,0.13808753,2.107157,0.19801246,0.26126364,0.6973417756433461,0.2534964587343152,0.04916176562233864,2.9890902042388916,-3.830897808074951,-0.9239742755889893,test,NTU,low_risk
S016C001P008R002A009,0.041608658,0.27851158,0.04658274,0.04214864,0.36457336,0.048431046,0.5667722,-0.1030972,0.23791492,27.085241,89.77674,22.069395,0.3745036,0.9843838,0.08583561,0.9362471,0.11695301,0.16353574,0.40176984151056955,0.2014437303657761,0.3967864281236542,5.500325679779053,-5.225930213928223,-2.051016092300415,test,NTU,low_risk
S016C001P008R002A042,0.07345523,0.9923076,0.10659443,0.11762364,1.0183673,0.14654696,1.0946674,-0.5264139,0.8401027,17.04364,52.454975,13.289193,3.1292386,4.5961094,0.15903275,4.9028916,0.2581192,0.3647136,0.7099547206681301,0.268533394015422,0.021511885316447783,0.8354594707489014,-1.04828941822052,-0.8360922932624817,test,NTU,moderate_risk
S016C001P008R002A043,0.03576021,0.18160951,0.037658054,0.030472906,0.17484508,0.030705472,1.0448264,0.8246175,0.11799673,10.972882,26.122984,5.785632,-3.0556192,3.589627,0.07209848,1.4108441,0.10878651,0.14644456,0.009970357300852141,0.04631329362550915,0.9437163490736385,-1.8063628673553467,-0.9575836658477783,1.3144291639328003,test,NTU,high_risk
S016C001P019R001A008,0.053293526,0.3952501,0.060532678,0.06735335,0.69794315,0.094789796,0.7670909,0.39645687,0.37966374,6.490027,33.1779,7.689549,-1.6046615,2.5281456,0.10249335,1.4257147,0.13687132,0.197404,0.7227173512379517,0.19722306273751766,0.08005958602453056,3.5638458728790283,-4.107607841491699,-1.2016055583953857,test,NTU,low_risk
S016C001P019R001A009,0.021787567,0.10875218,0.020083662,0.01745434,0.087012246,0.019041143,0.6647468,-0.28836283,0.087414116,8.491911,18.555529,4.486497,1.1900063,1.9459083,0.04180873,0.6670383,0.058213517,0.07829718,1.0,0.0,0.0,3.5853030681610107,-3.064746141433716,-1.6868091821670532,test,NTU,low_risk
S016C001P019R001A042,0.023001298,0.120859206,0.01969416,0.026035322,0.10827234,0.022289341,0.11357999,0.031155705,0.042156458,4.700566,15.259422,2.4789193,-0.39540195,0.757545,0.048907634,0.6237773,0.06738452,0.087078676,0.0051614478128026225,0.9948385521871974,0.0,-0.9134145975112915,3.4547622203826904,-2.1351394653320312,test,NTU,moderate_risk
S016C001P019R001A043,0.029843481,0.17105258,0.033572163,0.033415917,0.22563499,0.042168565,0.47280595,0.44921002,0.15269232,7.6444063,20.592035,4.2458515,-2.8432424,2.9651349,0.060996618,1.2929368,0.08063354,0.1142057,0.04632724512608411,0.1654889065863274,0.7881838482875883,-1.6541162729263306,0.26441821455955505,0.5232018232345581,test,NTU,high_risk
S016C001P019R002A008,0.047710523,0.28407434,0.050308224,0.058010112,0.28597993,0.054930825,0.81002104,0.5978774,0.17289537,18.730501,87.58205,15.901949,-1.7859616,2.4125698,0.09154137,2.4623764,0.15651245,0.20682068,0.5968435853241043,0.08859075816228291,0.3145656565136127,3.506889820098877,-2.7606563568115234,-2.019341230392456,test,NTU,low_risk
S016C001P019R002A009,0.020117162,0.11431376,0.020425145,0.015997415,0.08677765,0.018763307,0.62176776,-0.40594113,0.07381523,10.200091,21.195683,4.6364284,1.2278836,1.8796978,0.04413365,0.98746127,0.06683129,0.08725643,1.0,0.0,0.0,7.674131393432617,-5.902807712554932,-3.462942600250244,test,NTU,low_risk
S016C001P019R002A042,0.028338159,0.11545622,0.024658764,0.031261444,0.19011092,0.029790081,0.2094391,-0.06501192,0.06653869,2.43491,16.738503,2.6804075,-0.29518795,0.5555053,0.057302434,1.2737105,0.088715084,0.113373846,0.0024334957351460147,0.9948619134464908,0.002704590818363274,-1.0984811782836914,3.3196425437927246,-1.9179191589355469,test,NTU,moderate_risk
S016C001P019R002A043,0.032610845,0.24928683,0.041447148,0.029312944,0.37757033,0.049247872,0.7522785,0.6403173,0.1348122,14.476706,41.19213,13.198566,-3.095596,3.5917687,0.0681205,1.2551606,0.11706561,0.15851276,0.031082796430094928,0.02282987471532447,0.9460873288545808,-2.2503745555877686,-1.7521663904190063,2.2280426025390625,test,NTU,high_risk
S016C001P021R001A008,0.036656152,0.1646961,0.034277007,0.042346463,0.2620754,0.039727118,0.39050323,0.019752383,0.13757324,7.6495323,37.166023,8.444946,-1.1891556,2.075789,0.082585774,0.59606665,0.10369752,0.13797453,0.19931431162362034,0.6697598290316997,0.13092585934468032,0.14769050478935242,1.3817551136016846,-1.6864523887634277,test,NTU,low_risk
S016C001P021R001A009,0.031815466,0.13794418,0.026802348,0.030735658,0.12851267,0.026678499,0.46286333,-0.09778589,0.09716767,6.9382243,40.892586,9.022698,1.4012032,2.9697747,0.06967046,0.7960024,0.08710325,0.113905594,0.6284516237671685,0.1680391553580099,0.2035092208748214,1.4243695735931396,-0.17654459178447723,-1.8287986516952515,test,NTU,low_risk
S016C001P021R001A042,0.058836147,0.29112044,0.052381407,0.087139964,0.31708872,0.07053933,0.3938598,0.08310604,0.16193032,11.148355,32.409657,9.64442,-0.18286991,1.039865,0.12626132,1.8696425,0.16166106,0.21404247,0.03190857859271601,0.9260375425630969,0.042053878844187126,-1.5580883026123047,2.449737071990967,-0.9595257043838501,test,NTU,moderate_risk
S016C001P021R001A043,0.04492835,0.30344284,0.05379396,0.04636175,0.23911916,0.057299256,0.8670092,0.7931026,0.29683888,9.663839,31.623419,8.869537,-4.098251,4.150022,0.106187634,1.5374315,0.16989274,0.2236867,0.2591115629908689,0.04703574162277857,0.6938526953863525,-2.122037887573242,0.7328620553016663,0.5727260708808899,test,NTU,high_risk
S016C001P021R002A008,0.021055955,0.15599105,0.023293193,0.025048703,0.25431582,0.030858446,0.26630163,0.21364921,0.15476823,2.8341196,13.914916,3.00542,-1.2520857,1.80302,0.046397272,0.9820014,0.063195124,0.08648832,0.4260526529692497,0.47109977454051566,0.10284757249023496,1.7744872570037842,0.931455135345459,-2.882272720336914,test,NTU,low_risk
S016C001P021R002A009,0.020955585,0.11121222,0.017900104,0.019775726,0.108198084,0.019516991,0.4108752,-0.28366876,0.09493059,4.806946,17.444632,5.4175577,1.5253534,2.3452451,0.041996904,0.47342807,0.054891884,0.072791986,1.0,0.0,0.0,3.768730878829956,-2.1748597621917725,-2.4479172229766846,test,NTU,low_risk
S016C001P021R002A042,0.06863596,0.26034048,0.054085344,0.09371908,0.28673396,0.06982832,0.5053721,0.119603336,0.15946633,19.731289,69.31967,16.711699,-0.4953184,2.6789477,0.15462129,2.4546006,0.22081767,0.274903,0.13279661781850666,0.8006990139532638,0.06650436822822976,-1.6280046701431274,-0.4629775285720825,0.950689435005188,test,NTU,moderate_risk
S016C001P021R002A043,0.04563113,0.29121915,0.043531984,0.052654807,0.34633684,0.05799566,0.271501,-0.05401945,0.11552286,27.381252,89.60132,26.297611,-2.3277793,3.162307,0.12793697,1.1813825,0.16593139,0.20946337,0.18188097228901354,0.2686424586692653,0.5494765690417213,-2.1181800365448,-0.4278710186481476,1.276432991027832,test,NTU,high_risk
S016C001P025R001A008,0.05437187,0.32985577,0.06582272,0.07686496,0.5364914,0.09202458,0.84724635,0.30813366,0.19387373,5.1081967,39.921253,5.725469,-1.4180932,2.9229684,0.099984646,1.0635056,0.12882587,0.1946486,0.8608627616953458,0.07529731481392542,0.06383992349072858,5.480842113494873,-4.424464702606201,-2.738947629928589,test,NTU,low_risk
S016C001P025R001A009,0.025111502,0.10566469,0.020698221,0.0224598,0.09703207,0.020913437,0.34769395,-0.18562746,0.098475695,11.043975,30.760504,7.0448112,1.4310262,1.8685632,0.050220154,0.77995527,0.066875376,0.087573595,0.957881911043428,0.02738783063891377,0.014730258317658092,6.83569860458374,-4.430398464202881,-3.67979097366333,test,NTU,low_risk
S016C001P025R001A042,0.06494317,0.4065726,0.07308184,0.091843605,0.54897624,0.09576882,0.3764006,0.04516214,0.16082466,8.046141,64.32238,11.7149315,-0.29025555,1.8846095,0.12638834,1.1727612,0.16020137,0.23328322,0.06349218135345748,0.9031329774330391,0.033374841213503724,-0.17914995551109314,1.8782079219818115,-1.6925444602966309,test,NTU,moderate_risk
S016C001P025R001A043,0.027540123,0.24318187,0.032876816,0.02862869,0.2261547,0.036411226,0.47305146,0.32611072,0.10628474,21.120865,75.080635,23.631363,-3.05184,3.1413739,0.074886076,1.3565015,0.12846592,0.16134274,0.043159886514409,0.022818283800578043,0.934021829685013,-2.023122549057007,-0.04672268405556679,1.015829086303711,test,NTU,high_risk
S016C001P025R002A008,0.032925695,0.22641107,0.043607876,0.03361009,0.36053607,0.054869495,0.76560736,0.38398448,0.19848138,6.3695893,37.25801,6.1638365,-2.223739,3.1259341,0.07419845,0.83803236,0.11883361,0.16244149,0.06734342092677853,0.09528488334018033,0.837371695733041,0.9828599095344543,0.1888049691915512,-1.697438359260559,test,NTU,low_risk
