sequence_id,dataset,action_label,risk_level,mean_torso_inclination,std_torso_inclination,knee_hip_drop_ratio,ankle_motion,mean_body_height,std_body_height_norm,mean_joint_speed,std_hip_y,posture
S028C001P073R001A080,NTU,squat_down,moderate_risk,8.834,11.1455,0.2125,0.0073,5.2316,0.2009,0.0305,0.1693,Sitting
S028C001P073R002A080,NTU,squat_down,moderate_risk,19.9756,18.3569,0.1867,0.0092,4.8521,0.2212,0.0381,0.1716,Sitting
S028C001P087R001A080,NTU,squat_down,moderate_risk,11.5529,11.8133,0.2138,0.0072,4.8624,0.234,0.0298,0.2108,Sitting
S028C001P087R002A080,NTU,squat_down,moderate_risk,18.8906,15.4,0.1906,0.0063,4.7696,0.2333,0.0291,0.1538,Sitting
S028C002P008R001A080,NTU,squat_down,moderate_risk,19.8712,21.8265,0.1904,0.01,4.5087,0.2052,0.0296,0.1824,Sitting
S028C002P008R002A080,NTU,squat_down,moderate_risk,3.2115,2.5386,0.1503,0.0043,4.6541,0.1968,0.0153,0.0592,Sitting
S028C002P041R001A080,NTU,squat_down,moderate_risk,20.0387,16.3977,0.2183,0.0084,4.7858,0.1371,0.0256,0.1328,Sitting
S028C002P041R002A080,NTU,squat_down,moderate_risk,2.3199,3.0592,0.1929,0.0059,4.6149,0.265,0.0235,0.1507,Sitting
S028C002P042R001A080,NTU,squat_down,moderate_risk,7.4835,5.281,0.2276,0.0062,4.9748,0.1717,0.0221,0.0454,Sitting
S028C002P042R002A080,NTU,squat_down,moderate_risk,0.7513,0.8336,0.1886,0.0056,4.9903,0.2032,0.0156,0.0291,Sitting
S028C002P043R001A080,NTU,squat_down,moderate_risk,19.0481,10.5567,0.2259,0.0059,5.0907,0.1047,0.0179,0.0838,Sitting
S028C002P043R002A080,NTU,squat_down,moderate_risk,3.7957,1.9535,0.1884,0.0042,5.1273,0.1491,0.0158,0.0776,Sitting
S028C002P046R001A080,NTU,squat_down,moderate_risk,15.1529,16.6608,0.2427,0.0094,5.3899,0.1543,0.0316,0.112,Sitting
S028C002P046R002A080,NTU,squat_down,moderate_risk,3.0075,1.657,0.1792,0.0049,5.2651,0.1603,0.0166,0.0692,Sitting
S028C002P048R001A080,NTU,squat_down,moderate_risk,21.1344,23.6365,0.2618,0.008,4.9869,0.1517,0.0258,0.2235,Sitting
S028C002P048R002A080,NTU,squat_down,moderate_risk,9.3261,10.7367,0.2811,0.0063,5.0133,0.2847,0.0293,0.2741,Sitting
S028C002P070R001A080,NTU,squat_down,moderate_risk,11.4989,6.3606,0.1903,0.0081,4.8177,0.1272,0.0322,0.0496,Sitting
S028C002P070R002A080,NTU,squat_down,moderate_risk,1.9959,1.8019,0.1805,0.0029,5.0584,0.095,0.0142,0.0401,Sitting
S028C002P073R001A080,NTU,squat_down,moderate_risk,15.3498,16.2877,0.2226,0.0083,5.1943,0.1817,0.032,0.1438,Sitting
S028C002P073R002A080,NTU,squat_down,moderate_risk,7.2028,7.6059,0.2246,0.0071,4.7014,0.2757,0.0299,0.2645,Sitting
S028C002P087R001A080,NTU,squat_down,moderate_risk,13.1489,11.7683,0.2164,0.0052,4.9153,0.1531,0.0239,0.1081,Sitting
S028C002P087R002A080,NTU,squat_down,moderate_risk,4.2132,3.9883,0.2062,0.0088,4.4266,0.3053,0.0353,0.2076,Sitting
S028C003P008R001A080,NTU,squat_down,moderate_risk,2.6343,1.1955,0.1951,0.0056,4.5485,0.2408,0.0228,0.16,Sitting
S028C003P008R002A080,NTU,squat_down,moderate_risk,10.0035,4.6415,0.2,0.0082,4.6999,0.1799,0.0327,0.0547,Sitting
S028C003P041R001A080,NTU,squat_down,moderate_risk,3.0128,4.3209,0.2236,0.0057,5.387,0.1552,0.0293,0.1936,Sitting
S028C003P041R002A080,NTU,squat_down,moderate_risk,13.2521,8.5092,0.2248,0.0108,4.7625,0.2165,0.0419,0.0697,Sitting
S028C003P042R001A080,NTU,squat_down,moderate_risk,1.6804,0.4697,0.1849,0.0055,5.1884,0.1836,0.0177,0.0418,Sitting
S028C003P042R002A080,NTU,squat_down,moderate_risk,8.4781,3.5402,0.2007,0.0073,4.8794,0.2075,0.0243,0.0588,Sitting
S028C003P043R001A080,NTU,squat_down,moderate_risk,1.8062,1.2739,0.2072,0.0038,5.13,0.1362,0.018,0.1246,Sitting
S028C003P043R002A080,NTU,squat_down,moderate_risk,12.9424,9.2464,0.2359,0.0076,5.0271,0.1307,0.0222,0.0699,Sitting
S028C003P046R001A080,NTU,squat_down,moderate_risk,2.1468,1.4469,0.1842,0.006,5.048,0.1877,0.0204,0.07,Sitting
S028C003P046R002A080,NTU,squat_down,moderate_risk,11.5495,5.0156,0.2577,0.0067,5.842,0.167,0.0241,0.0359,Sitting
S028C003P048R001A080,NTU,squat_down,moderate_risk,9.203,19.8631,0.2733,0.0061,4.9525,0.264,0.0392,0.317,Sitting
S028C003P048R002A080,NTU,squat_down,moderate_risk,19.0716,10.9214,0.2729,0.0106,4.7254,0.3038,0.0353,0.1084,Sitting
S028C003P070R001A080,NTU,squat_down,moderate_risk,4.3842,3.2263,0.1698,0.0035,4.8966,0.1384,0.0188,0.0696,Sitting
S028C003P070R002A080,NTU,squat_down,moderate_risk,9.7972,5.9539,0.1914,0.0056,4.4834,0.0861,0.0223,0.0163,Sitting
S028C003P073R001A080,NTU,squat_down,moderate_risk,2.3775,2.6336,0.2176,0.0059,5.2573,0.2192,0.028,0.2125,Sitting
S028C003P073R002A080,NTU,squat_down,moderate_risk,23.0576,14.0696,0.2441,0.0127,5.0374,0.2368,0.0394,0.1752,Sitting
S028C003P087R001A080,NTU,squat_down,moderate_risk,4.0404,2.5273,0.2176,0.0059,4.8135,0.2506,0.025,0.1907,Sitting
S028C003P087R002A080,NTU,squat_down,moderate_risk,8.5415,5.2949,0.2873,0.0105,4.379,0.2742,0.0335,0.0722,Sitting
S029C001P006R001A080,NTU,squat_down,moderate_risk,10.1349,7.5665,0.2253,0.0057,5.5811,0.1232,0.0213,0.0955,Sitting
S029C001P006R002A080,NTU,squat_down,moderate_risk,6.1123,7.2321,0.248,0.0081,5.6001,0.1929,0.0252,0.1449,Sitting
S029C001P008R001A080,NTU,squat_down,moderate_risk,8.9756,6.4001,0.2871,0.0107,5.5978,0.0694,0.0556,0.0765,Sitting
S029C001P008R002A080,NTU,squat_down,moderate_risk,5.4547,6.2899,0.2188,0.0048,5.4891,0.1426,0.022,0.1923,Sitting
S029C001P041R001A080,NTU,squat_down,moderate_risk,13.9167,14.3849,0.2098,0.0053,5.5879,0.1396,0.0313,0.1562,Sitting
S029C001P041R002A080,NTU,squat_down,moderate_risk,11.6653,11.7377,0.2455,0.0074,5.7434,0.1036,0.0428,0.1804,Sitting
S029C001P043R001A080,NTU,squat_down,moderate_risk,15.4321,12.5322,0.2006,0.007,5.366,0.1475,0.0291,0.1311,Sitting
S029C001P043R002A080,NTU,squat_down,moderate_risk,18.4067,18.1831,0.2589,0.0038,5.5063,0.1291,0.0238,0.2078,Sitting
S029C001P044R001A080,NTU,squat_down,moderate_risk,25.3362,22.6536,0.1766,0.008,5.0953,0.2297,0.0331,0.2479,Sitting
S029C001P044R002A080,NTU,squat_down,moderate_risk,11.075,12.9929,0.2202,0.0074,5.1288,0.1857,0.0265,0.1904,Sitting
S029C001P048R001A080,NTU,squat_down,moderate_risk,14.5623,15.5993,0.241,0.0074,4.8946,0.2132,0.0318,0.2132,Sitting
S029C001P048R002A080,NTU,squat_down,moderate_risk,23.5505,26.9381,0.2401,0.0093,5.5717,0.2617,0.0434,0.2983,Sitting
S029C001P049R001A080,NTU,squat_down,moderate_risk,9.6249,11.6342,0.2172,0.0096,5.6771,0.1696,0.038,0.1356,Sitting
S029C001P049R002A080,NTU,squat_down,moderate_risk,9.4122,9.337,0.2191,0.0087,5.1721,0.2415,0.04,0.2292,Sitting
S029C001P051R001A080,NTU,squat_down,moderate_risk,16.5318,16.4645,0.2149,0.0055,5.2159,0.1696,0.0333,0.1195,Sitting
S029C001P051R002A080,NTU,squat_down,moderate_risk,11.7681,11.0499,0.2742,0.0111,5.6153,0.2646,0.0629,0.1761,Sitting
S029C001P067R001A080,NTU,squat_down,moderate_risk,21.2285,7.5655,0.1957,0.0091,4.8048,0.2384,0.041,0.0934,Sitting
S029C001P067R002A080,NTU,squat_down,moderate_risk,15.1739,11.2033,0.2024,0.0054,5.267,0.1566,0.0275,0.1167,Sitting
S029C001P074R001A080,NTU,squat_down,moderate_risk,11.0366,10.9203,0.2193,0.0061,5.5078,0.1644,0.0273,0.1273,Sitting
S029C001P074R002A080,NTU,squat_down,moderate_risk,15.562,11.9021,0.2074,0.0086,5.5294,0.2452,0.0386,0.2073,Sitting
S029C001P075R001A080,NTU,squat_down,moderate_risk,13.1155,11.4587,0.204,0.0095,4.6031,0.16,0.0347,0.1228,Sitting
S029C001P075R002A080,NTU,squat_down,moderate_risk,8.0269,8.2024,0.2522,0.0121,4.9494,0.1501,0.0344,0.1514,Sitting
S029C001P080R001A080,NTU,squat_down,moderate_risk,13.3591,14.0792,0.2197,0.0083,5.3761,0.2121,0.0477,0.1564,Sitting
S029C001P080R002A080,NTU,squat_down,moderate_risk,13.0644,13.0498,0.2839,0.009,5.3579,0.2343,0.0491,0.2153,Sitting
S029C001P088R001A080,NTU,squat_down,moderate_risk,9.9402,10.1985,0.233,0.0052,5.5481,0.1187,0.0241,0.0903,Sitting
S029C001P088R002A080,NTU,squat_down,moderate_risk,13.7217,13.458,0.2712,0.0042,5.5994,0.1431,0.0237,0.1297,Sitting
S029C001P089R001A080,NTU,squat_down,moderate_risk,10.325,11.8739,0.3202,0.0177,4.5975,0.408,0.074,0.1666,Sitting
S029C001P089R002A080,NTU,squat_down,moderate_risk,12.8132,11.467,0.255,0.012,5.0637,0.2718,0.086,0.2546,Sitting
S029C001P090R001A080,NTU,squat_down,moderate_risk,9.1309,4.6501,0.2914,0.0077,5.8714,0.0616,0.0244,0.0414,Sitting
S029C001P090R002A080,NTU,squat_down,moderate_risk,6.4054,3.3665,0.2565,0.0128,5.4195,0.0827,0.0355,0.0774,Sitting
S029C002P006R001A080,NTU,squat_down,moderate_risk,12.0214,9.8591,0.2438,0.006,5.6618,0.1012,0.0179,0.0228,Sitting
S029C002P006R002A080,NTU,squat_down,moderate_risk,5.1154,5.1342,0.2528,0.0059,5.2473,0.1676,0.0228,0.2681,Sitting
S029C002P008R001A080,NTU,squat_down,moderate_risk,76.6047,10.9469,0.245,0.0221,3.4588,0.042,0.0436,0.1762,Sitting
S029C002P008R002A080,NTU,squat_down,moderate_risk,5.5486,4.323,0.2561,0.0037,5.1633,0.1361,0.0213,0.2415,Sitting
S029C002P041R001A080,NTU,squat_down,moderate_risk,18.6062,12.6936,0.2916,0.0082,5.4912,0.1195,0.0338,0.0529,Sitting
S029C002P041R002A080,NTU,squat_down,moderate_risk,9.6333,4.4433,0.1787,0.0094,3.2833,0.0009,0.0436,0.0247,Sitting
S029C002P043R001A080,NTU,squat_down,moderate_risk,22.5979,14.8466,0.2499,0.008,5.026,0.1592,0.0292,0.0649,Sitting
S029C002P043R002A080,NTU,squat_down,moderate_risk,5.4126,5.9133,0.0277,0.0102,5.5551,0.0018,0.0532,0.053,Sitting
S029C002P044R001A080,NTU,squat_down,moderate_risk,20.9699,12.5416,0.2341,0.0079,5.3009,0.1998,0.029,0.0302,Sitting
S029C002P044R002A080,NTU,squat_down,moderate_risk,3.0054,4.2223,0.2551,0.0048,5.0021,0.1587,0.0202,0.2379,Sitting
S029C002P048R001A080,NTU,squat_down,moderate_risk,21.7171,22.6193,0.2636,0.0088,5.2549,0.1798,0.0411,0.1667,Sitting
S029C002P048R002A080,NTU,squat_down,moderate_risk,4.1189,3.6216,0.2385,0.0109,4.8097,0.2514,0.0513,0.1485,Sitting
S029C002P049R001A080,NTU,squat_down,moderate_risk,12.9978,13.2944,0.2446,0.0111,5.5522,0.1683,0.0529,0.0577,Sitting
S029C002P049R002A080,NTU,squat_down,moderate_risk,9.1619,10.2565,0.2489,0.0069,5.7127,0.2221,0.0404,0.1406,Sitting
S029C002P051R001A080,NTU,squat_down,moderate_risk,11.9177,9.0712,0.222,0.0082,4.677,0.1816,0.0263,0.0814,Sitting
S029C002P051R002A080,NTU,squat_down,moderate_risk,7.6521,2.5743,0.2803,0.0056,5.0199,0.0005,0.0307,0.0475,Sitting
S029C002P067R001A080,NTU,squat_down,moderate_risk,12.0251,6.4002,0.2044,0.0114,4.8634,0.208,0.0409,0.0399,Sitting
S029C002P067R002A080,NTU,squat_down,moderate_risk,6.0359,5.6274,0.2534,0.0064,5.0439,0.2176,0.029,0.2183,Sitting
S029C002P074R001A080,NTU,squat_down,moderate_risk,12.4621,10.1384,0.2208,0.0093,5.5284,0.2634,0.0349,0.0812,Sitting
S029C002P074R002A080,NTU,squat_down,moderate_risk,4.128,1.4415,0.147,0.0058,5.7125,0.0128,0.0652,0.0398,Sitting
S029C002P075R001A080,NTU,squat_down,moderate_risk,7.133,2.322,0.2598,0.0092,4.4198,0.0006,0.0473,0.0359,Sitting
S029C002P075R002A080,NTU,squat_down,moderate_risk,1.1697,1.1372,0.2259,0.0058,4.7485,0.1345,0.0209,0.1232,Sitting
S029C002P080R001A080,NTU,squat_down,moderate_risk,17.6997,13.4794,0.2257,0.0124,5.1171,0.2458,0.0554,0.13,Sitting
S029C002P080R002A080,NTU,squat_down,moderate_risk,1.8666,1.105,0.223,0.0061,4.0339,0.0009,0.0293,0.0327,Sitting
S029C002P088R001A080,NTU,squat_down,moderate_risk,12.0461,12.1101,0.2545,0.0061,6.3345,0.1189,0.0303,0.0549,Sitting
S029C002P088R002A080,NTU,squat_down,moderate_risk,1.9205,3.1911,0.2697,0.0034,4.9018,0.1557,0.021,0.2624,Sitting
S029C002P089R001A080,NTU,squat_down,moderate_risk,12.6043,9.0642,0.295,0.0262,4.5766,0.1714,0.1377,0.1169,Sitting
S029C002P089R002A080,NTU,squat_down,moderate_risk,7.6213,8.4029,0.3756,0.0169,4.3938,0.1745,0.0688,0.2726,Sitting
S029C002P090R001A080,NTU,squat_down,moderate_risk,7.5648,4.6644,0.2573,0.0097,5.2249,0.0754,0.0306,0.0344,Sitting
S029C002P090R002A080,NTU,squat_down,moderate_risk,2.0477,1.2716,0.2677,0.0148,5.0242,0.0748,0.0303,0.0985,Sitting
S029C003P006R001A080,NTU,squat_down,moderate_risk,3.7452,6.0584,0.243,0.0054,5.4862,0.1194,0.0229,0.2337,Sitting
S029C003P006R002A080,NTU,squat_down,moderate_risk,16.246,12.0333,0.2452,0.0091,5.6723,0.1773,0.0263,0.0391,Sitting
S029C003P008R001A080,NTU,squat_down,moderate_risk,49.9457,15.2845,0.2708,0.0151,3.975,0.022,0.0373,0.1662,Sitting
S029C003P008R002A080,NTU,squat_down,moderate_risk,22.0485,14.7069,0.2147,0.0084,5.251,0.1241,0.0264,0.0513,Sitting
S029C003P041R001A080,NTU,squat_down,moderate_risk,82.8066,1.697,0.1766,0.1629,1.9009,0.0062,0.0752,0.0383,Sitting
S029C003P041R002A080,NTU,squat_down,moderate_risk,23.5985,13.1917,0.2779,0.0087,5.7446,0.0642,0.0412,0.0438,Sitting
S029C003P043R001A080,NTU,squat_down,moderate_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sitting
S029C003P043R002A080,NTU,squat_down,moderate_risk,20.2804,16.8267,0.2422,0.0084,5.5982,0.1226,0.0353,0.0681,Sitting
S029C003P044R001A080,NTU,squat_down,moderate_risk,15.8373,17.0641,0.314,0.0163,4.7033,0.198,0.056,0.2553,Sitting
S029C003P044R002A080,NTU,squat_down,moderate_risk,8.9001,6.5689,0.3089,0.0084,4.2729,0.0925,0.0281,0.037,Sitting
S029C003P048R001A080,NTU,squat_down,moderate_risk,4.3125,2.3973,0.2259,0.0101,4.4576,0.1833,0.051,0.0824,Sitting
S029C003P048R002A080,NTU,squat_down,moderate_risk,25.1475,18.3373,0.286,0.0152,4.8239,0.1751,0.0446,0.1252,Sitting
S029C003P049R001A080,NTU,squat_down,moderate_risk,6.3939,10.6612,0.202,0.0081,5.0835,0.1841,0.0409,0.2388,Sitting
S029C003P049R002A080,NTU,squat_down,moderate_risk,30.4483,12.8324,0.2553,0.0129,5.4303,0.2263,0.0454,0.1218,Sitting
S029C003P051R001A080,NTU,squat_down,moderate_risk,5.9092,6.278,0.2659,0.0053,5.023,0.1213,0.0493,0.1649,Sitting
S029C003P051R002A080,NTU,squat_down,moderate_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sitting
S029C003P067R001A080,NTU,squat_down,moderate_risk,4.8904,5.1395,0.1352,0.013,4.1283,0.1516,0.0476,0.132,Sitting
S029C003P067R002A080,NTU,squat_down,moderate_risk,15.5165,5.5673,0.0986,0.0131,4.8414,0.0013,0.1013,0.0587,Sitting
S029C003P074R001A080,NTU,squat_down,moderate_risk,5.8717,2.5135,0.1829,0.0125,4.4596,0.1305,0.0494,0.1437,Sitting
S029C003P074R002A080,NTU,squat_down,moderate_risk,20.0518,11.3102,0.2212,0.0112,5.4898,0.1692,0.0461,0.0606,Sitting
S029C003P075R001A080,NTU,squat_down,moderate_risk,2.4164,1.4922,0.2209,0.0131,4.6942,0.1637,0.0385,0.1393,Sitting
S029C003P075R002A080,NTU,squat_down,moderate_risk,12.1682,6.6652,0.2693,0.0148,6.1356,0.1379,0.0718,0.0404,Sitting
S029C003P080R001A080,NTU,squat_down,moderate_risk,6.6236,6.2925,0.1792,0.0166,3.4691,0.2113,0.0687,0.1727,Sitting
S029C003P080R002A080,NTU,squat_down,moderate_risk,18.9228,3.7907,0.2091,0.0117,5.0981,0.2374,0.0583,0.0844,Sitting
S029C003P088R001A080,NTU,squat_down,moderate_risk,1.1516,2.5833,0.1922,0.0143,4.4046,0.5732,0.0462,0.4846,Sitting
S029C003P088R002A080,NTU,squat_down,moderate_risk,17.6326,10.5309,0.2585,0.007,5.5918,0.136,0.0325,0.0638,Sitting
S029C003P089R001A080,NTU,squat_down,moderate_risk,11.7405,9.9389,0.2686,0.0168,5.5886,0.1387,0.0775,0.2144,Sitting
S029C003P089R002A080,NTU,squat_down,moderate_risk,39.6986,8.9715,0.2248,0.0441,4.0211,0.0162,0.2748,0.102,Sitting
S029C003P090R001A080,NTU,squat_down,moderate_risk,2.4387,1.4513,0.2449,0.006,5.2882,0.1344,0.021,0.0909,Sitting
S029C003P090R002A080,NTU,squat_down,moderate_risk,3.9777,6.0557,0.1491,0.0317,3.9791,1.3848,0.0837,1.1021,Sitting
S030C001P008R001A080,NTU,squat_down,moderate_risk,12.7265,11.899,0.2401,0.0078,5.1571,0.1955,0.0403,0.1846,Sitting
S030C001P008R002A080,NTU,squat_down,moderate_risk,26.7498,20.1669,0.2449,0.0048,5.0145,0.1645,0.0245,0.2136,Sitting
S030C001P011R001A080,NTU,squat_down,moderate_risk,8.5172,8.6686,0.2344,0.0065,5.9811,0.1206,0.0329,0.0972,Sitting
S030C001P011R002A080,NTU,squat_down,moderate_risk,13.1729,15.0719,0.2217,0.0066,5.4045,0.1709,0.0345,0.1898,Sitting
S030C001P041R001A080,NTU,squat_down,moderate_risk,17.5138,19.5095,0.2419,0.0082,5.295,0.191,0.0398,0.2222,Sitting
S030C001P041R002A080,NTU,squat_down,moderate_risk,14.3413,14.078,0.2594,0.0062,5.3073,0.167,0.0295,0.1767,Sitting
S030C001P043R001A080,NTU,squat_down,moderate_risk,17.7396,15.5589,0.2167,0.0094,5.0099,0.2151,0.0332,0.1523,Sitting
S030C001P043R002A080,NTU,squat_down,moderate_risk,18.4074,14.2855,0.209,0.0126,4.524,0.2819,0.0395,0.2095,Sitting
S030C001P044R001A080,NTU,squat_down,moderate_risk,17.2239,19.6147,0.2046,0.0059,5.5704,0.1621,0.0236,0.168,Sitting
S030C001P044R002A080,NTU,squat_down,moderate_risk,11.721,13.8927,0.2222,0.0057,5.69,0.1272,0.0221,0.1663,Sitting
S030C001P048R001A080,NTU,squat_down,moderate_risk,16.4444,18.2486,0.2599,0.0054,5.6635,0.1575,0.0237,0.1918,Sitting
S030C001P048R002A080,NTU,squat_down,moderate_risk,9.1146,8.2246,0.2685,0.0068,5.7807,0.1773,0.0379,0.1663,Sitting
S030C001P067R001A080,NTU,squat_down,moderate_risk,3.2618,3.6731,0.2203,0.0043,5.482,0.1113,0.0155,0.0367,Sitting
S030C001P067R002A080,NTU,squat_down,moderate_risk,5.3165,8.2341,0.2336,0.0051,5.785,0.1235,0.023,0.0872,Sitting
S030C001P075R001A080,NTU,squat_down,moderate_risk,9.9496,8.6442,0.2788,0.0065,6.3652,0.1017,0.0323,0.1218,Sitting
S030C001P075R002A080,NTU,squat_down,moderate_risk,12.4444,12.2719,0.2312,0.0068,5.7441,0.1432,0.0301,0.158,Sitting
S030C001P076R001A080,NTU,squat_down,moderate_risk,14.6768,13.006,0.2221,0.0089,4.8311,0.2386,0.0354,0.1459,Sitting
S030C001P076R002A080,NTU,squat_down,moderate_risk,16.4825,13.4014,0.2317,0.0076,4.8788,0.2235,0.0302,0.1374,Sitting
S030C001P081R001A080,NTU,squat_down,moderate_risk,15.7749,10.7172,0.2464,0.0146,5.1288,0.2973,0.0527,0.1072,Sitting
S030C001P081R002A080,NTU,squat_down,moderate_risk,7.9119,7.6299,0.2349,0.0059,5.6513,0.1623,0.0305,0.0914,Sitting
S030C001P085R001A080,NTU,squat_down,moderate_risk,18.9247,16.9974,0.2548,0.0071,5.4703,0.2121,0.0305,0.2034,Sitting
S030C001P085R002A080,NTU,squat_down,moderate_risk,18.9208,17.5856,0.2955,0.0082,5.2955,0.2251,0.0346,0.2171,Sitting
S030C001P088R001A080,NTU,squat_down,moderate_risk,12.7934,11.221,0.2471,0.0035,5.4594,0.1248,0.0196,0.1049,Sitting
S030C001P088R002A080,NTU,squat_down,moderate_risk,12.9915,12.7688,0.2723,0.0033,5.7365,0.1175,0.0201,0.1244,Sitting
S030C001P091R001A080,NTU,squat_down,moderate_risk,10.0559,5.242,0.2475,0.0075,4.5517,0.0351,0.0216,0.0643,Sitting
S030C001P091R002A080,NTU,squat_down,moderate_risk,7.6391,6.1678,0.2352,0.0063,4.6283,0.0546,0.0199,0.1107,Sitting
S030C001P092R001A080,NTU,squat_down,moderate_risk,7.0134,7.0896,0.2302,0.0063,5.1232,0.136,0.03,0.1432,Sitting
S030C001P092R002A080,NTU,squat_down,moderate_risk,14.4292,7.3318,0.2228,0.0076,5.376,0.1726,0.0276,0.0641,Sitting
S030C001P093R001A080,NTU,squat_down,moderate_risk,8.2045,6.0369,0.2215,0.0054,5.673,0.0561,0.0211,0.0607,Sitting
S030C001P093R002A080,NTU,squat_down,moderate_risk,5.6468,2.5814,0.238,0.0043,5.6403,0.0929,0.0202,0.0885,Sitting
S030C001P094R001A080,NTU,squat_down,moderate_risk,12.5856,13.6653,0.2531,0.005,5.5399,0.1433,0.0301,0.1532,Sitting
S030C001P094R002A080,NTU,squat_down,moderate_risk,14.6404,14.522,0.2138,0.0048,5.5396,0.1253,0.0237,0.1686,Sitting
S030C001P095R001A080,NTU,squat_down,moderate_risk,14.7208,16.9852,0.2385,0.0051,5.2556,0.1352,0.0252,0.1682,Sitting
S030C001P095R002A080,NTU,squat_down,moderate_risk,19.3447,16.3404,0.2422,0.0088,5.5488,0.1483,0.0621,0.2345,Sitting
S030C001P096R001A080,NTU,squat_down,moderate_risk,10.2862,10.7602,0.2683,0.0077,5.3646,0.1656,0.0283,0.1725,Sitting
S030C001P096R002A080,NTU,squat_down,moderate_risk,13.1622,10.6814,0.2548,0.0047,5.7105,0.1179,0.02,0.1279,Sitting
S030C002P008R001A080,NTU,squat_down,moderate_risk,35.6093,23.0419,0.2761,0.0055,5.3462,0.1666,0.0308,0.238,Sitting
S030C002P008R002A080,NTU,squat_down,moderate_risk,2.7705,2.392,0.3036,0.0043,4.702,0.1344,0.0308,0.2011,Sitting
S030C002P011R001A080,NTU,squat_down,moderate_risk,11.256,10.6796,0.2014,0.009,5.8033,0.1127,0.0352,0.0429,Sitting
S030C002P011R002A080,NTU,squat_down,moderate_risk,3.6063,2.7475,0.2222,0.0091,4.761,0.2021,0.0305,0.1853,Sitting
S030C002P041R001A080,NTU,squat_down,moderate_risk,25.502,22.592,0.2665,0.0155,4.9836,0.1932,0.0424,0.1642,Sitting
S030C002P041R002A080,NTU,squat_down,moderate_risk,2.9747,4.015,0.2285,0.0106,4.483,0.1921,0.0461,0.2273,Sitting
S030C002P043R001A080,NTU,squat_down,moderate_risk,20.088,12.7736,0.2441,0.0099,4.5807,0.1861,0.0296,0.0213,Sitting
S030C002P043R002A080,NTU,squat_down,moderate_risk,19.3822,22.247,0.288,0.0158,4.7036,0.265,0.0828,0.3842,Sitting
S030C002P044R001A080,NTU,squat_down,moderate_risk,17.2238,12.3432,0.2231,0.0086,4.9355,0.1575,0.0294,0.049,Sitting
S030C002P044R002A080,NTU,squat_down,moderate_risk,2.4136,3.504,0.2342,0.0099,4.9816,0.1844,0.0327,0.1996,Sitting
S030C002P048R001A080,NTU,squat_down,moderate_risk,18.5309,12.9414,0.2889,0.0052,4.8442,0.1382,0.0214,0.0305,Sitting
S030C002P048R002A080,NTU,squat_down,moderate_risk,5.7565,7.5104,0.229,0.0084,5.0279,0.2209,0.0461,0.2591,Sitting
S030C002P067R001A080,NTU,squat_down,moderate_risk,5.5868,4.3052,0.2667,0.0049,5.8821,0.1115,0.0186,0.0252,Sitting
S030C002P067R002A080,NTU,squat_down,moderate_risk,1.4071,1.1278,0.2372,0.004,5.4442,0.1335,0.0196,0.1683,Sitting
S030C002P075R001A080,NTU,squat_down,moderate_risk,14.3377,8.8175,0.22,0.0046,5.7824,0.0931,0.0297,0.1135,Sitting
S030C002P075R002A080,NTU,squat_down,moderate_risk,5.8769,12.5895,0.2146,0.007,5.1775,0.1564,0.0308,0.2173,Sitting
S030C002P076R001A080,NTU,squat_down,moderate_risk,16.1099,14.1392,0.2178,0.0066,4.9351,0.1523,0.0257,0.0541,Sitting
S030C002P076R002A080,NTU,squat_down,moderate_risk,13.4833,21.7465,0.2906,0.0072,4.5126,0.232,0.0358,0.3145,Sitting
S030C002P081R001A080,NTU,squat_down,moderate_risk,12.8144,6.1441,0.2454,0.0134,5.1958,0.1364,0.054,0.0754,Sitting
S030C002P081R002A080,NTU,squat_down,moderate_risk,1.8288,2.3311,0.2121,0.0064,5.1875,0.179,0.0319,0.1447,Sitting
S030C002P085R001A080,NTU,squat_down,moderate_risk,23.142,18.8171,0.2408,0.0094,5.1373,0.1462,0.0341,0.0925,Sitting
S030C002P085R002A080,NTU,squat_down,moderate_risk,2.6711,3.5998,0.2514,0.0133,4.7388,0.194,0.0702,0.1406,Sitting
S030C002P088R001A080,NTU,squat_down,moderate_risk,18.1096,10.5271,0.2845,0.0039,5.7114,0.1352,0.0261,0.0429,Sitting
S030C002P088R002A080,NTU,squat_down,moderate_risk,0.9782,1.4435,0.2485,0.0039,5.0805,0.141,0.0201,0.1921,Sitting
S030C002P091R001A080,NTU,squat_down,moderate_risk,10.2485,8.7815,0.2235,0.0052,5.3661,0.0381,0.0223,0.0178,Sitting
S030C002P091R002A080,NTU,squat_down,moderate_risk,2.7055,2.1462,0.2339,0.012,4.6467,0.0868,0.0229,0.0873,Sitting
S030C002P092R001A080,NTU,squat_down,moderate_risk,19.7462,14.5282,0.2058,0.0073,5.0074,0.2232,0.0225,0.1011,Sitting
S030C002P092R002A080,NTU,squat_down,moderate_risk,9.8833,7.1903,0.2596,0.0084,5.3413,0.1931,0.0268,0.1291,Sitting
S030C002P093R001A080,NTU,squat_down,moderate_risk,10.2838,7.8281,0.2021,0.0049,5.6427,0.0476,0.0237,0.0241,Sitting
